IncidentID,DateKey,EmployeeID,EquipmentID,IncidentType,Severity,Area,LostTimeHours
3827,20210105,1823,187,First Aid Case,Low,Marine Jetty,0
3828,20211106,2944,50,Environmental Release,High,Admin Block,97
3829,20210610,2034,252,First Aid Case,Low,Control Room,0
3830,20201110,2615,39,Environmental Release,High,Admin Block,39
3831,20210704,1880,19,Environmental Release,High,Workshop,159
3832,20190129,2481,59,Spill,Medium,Process Area B,249
3833,20210913,2381,239,Spill,Medium,Process Area B,65
3834,20201007,323,200,First Aid Case,Low,Process Area B,0
3835,20200923,170,117,Environmental Release,High,Admin Block,127
3836,20220503,2237,4,Near Miss,Low,Process Area B,0
3837,20221113,2299,30,Contractor Incident,Medium,Admin Block,118
3838,20221020,1714,296,Near Miss,Low,Flare Area,0
3839,20190616,444,173,Environmental Release,High,Storage Area,296
3840,20210711,466,31,First Aid Case,Low,Process Area A,0
3841,20220321,697,39,Near Miss,Low,Storage Area,0
3842,20210720,272,65,Medical Treatment Case,Medium,Admin Block,82
3843,20230812,1771,103,Medical Treatment Case,Medium,Process Area A,115
3844,20191227,160,99,First Aid Case,Low,Storage Area,0
3845,20240725,776,217,Fire,Critical,Workshop,66
3846,20200921,2396,170,Medical Treatment Case,Medium,Workshop,154
3847,20211020,943,15,Lost Time Injury,High,Process Area A,343
3848,20201022,705,43,Process Leak,High,Workshop,346
3849,20220427,1189,10,Spill,Medium,Process Area B,282
3850,20190324,470,230,Spill,Medium,Control Room,21
3851,20210708,805,5,Spill,Medium,Storage Area,175
3852,20200229,1306,232,Spill,Medium,Utilities Area,233
3853,20200625,1391,271,Lost Time Injury,High,Process Area B,299
3854,20220716,2157,284,Spill,Medium,Flare Area,181
3855,20200520,1686,122,Spill,Medium,Utilities Area,417
3856,20190501,1770,2,Near Miss,Low,Storage Area,0
3857,20200824,3,262,Equipment Damage,Medium,Storage Area,262
3858,20220603,2703,131,Fire,Critical,Control Room,153
3859,20210713,1252,96,Equipment Damage,Medium,Process Area B,390
3860,20220925,1179,86,First Aid Case,Low,Process Area A,0
3861,20210604,2197,246,Fire,Critical,Flare Area,234
3862,20240125,2956,201,Environmental Release,High,Flare Area,213
3863,20240719,1348,31,Contractor Incident,Medium,Utilities Area,320
3864,20231130,898,124,Lost Time Injury,High,Workshop,47
3865,20240218,2855,245,Lost Time Injury,High,Workshop,440
3866,20210923,439,62,Medical Treatment Case,Medium,Utilities Area,282
3867,20230224,1175,76,Process Leak,High,Utilities Area,321
3868,20220203,404,59,Spill,Medium,Storage Area,30
3869,20190520,2829,22,Process Leak,High,Storage Area,266
3870,20220427,293,289,Equipment Damage,Medium,Utilities Area,189
3871,20210617,993,67,Near Miss,Low,Control Room,0
3872,20190910,1246,325,First Aid Case,Low,Control Room,0
3873,20240101,1757,334,Spill,Medium,Control Room,115
3874,20240925,1801,46,Spill,Medium,Workshop,281
3875,20240120,1506,147,Medical Treatment Case,Medium,Process Area A,370
3876,20200602,2298,27,First Aid Case,Low,Marine Jetty,0
3877,20210322,2918,21,Lost Time Injury,High,Process Area A,10
3878,20230212,972,277,First Aid Case,Low,Process Area A,0
3879,20201018,1038,184,Fire,Critical,Storage Area,83
3880,20211219,243,235,Lost Time Injury,High,Admin Block,322
3881,20241218,1150,260,Process Leak,High,Workshop,79
3882,20200216,692,292,Fire,Critical,Flare Area,233
3883,20230827,2690,89,Fire,Critical,Admin Block,462
3884,20240618,2104,32,Fire,Critical,Control Room,479
3885,20211029,2836,19,Fire,Critical,Control Room,222
3886,20190421,90,327,Environmental Release,High,Process Area A,354
3887,20230703,1600,189,Medical Treatment Case,Medium,Storage Area,284
3888,20220813,2944,262,Spill,Medium,Control Room,29
3889,20200513,1255,222,Medical Treatment Case,Medium,Process Area B,325
3890,20230513,1911,3,Medical Treatment Case,Medium,Process Area B,408
3891,20240607,2323,290,Spill,Medium,Admin Block,11
3892,20230905,747,134,Process Leak,High,Flare Area,435
3893,20230717,1280,271,Near Miss,Low,Control Room,0
3894,20240513,1641,53,First Aid Case,Low,Flare Area,0
3895,20220518,1698,234,Environmental Release,High,Flare Area,335
3896,20210912,263,7,First Aid Case,Low,Process Area A,0
3897,20241203,1311,318,Environmental Release,High,Control Room,480
3898,20240725,573,303,Process Leak,High,Utilities Area,56
3899,20200109,2341,119,Equipment Damage,Medium,Storage Area,152
3900,20240921,1900,259,Near Miss,Low,Process Area B,0
3901,20230626,126,236,Equipment Damage,Medium,Marine Jetty,332
3902,20210630,1984,2,Contractor Incident,Medium,Process Area B,117
3903,20220606,1936,301,Medical Treatment Case,Medium,Process Area B,438
3904,20191107,2689,262,Environmental Release,High,Process Area B,315
3905,20200112,74,97,Near Miss,Low,Control Room,0
3906,20220403,645,166,Contractor Incident,Medium,Control Room,393
3907,20230720,383,282,Near Miss,Low,Storage Area,0
3908,20240501,2666,196,Environmental Release,High,Control Room,205
3909,20210304,1585,157,Equipment Damage,Medium,Process Area B,480
3910,20240918,501,20,Environmental Release,High,Flare Area,12
3911,20190913,2087,237,Medical Treatment Case,Medium,Admin Block,46
3912,20221208,2393,63,Fire,Critical,Marine Jetty,368
3913,20200406,2362,250,First Aid Case,Low,Flare Area,0
3914,20220326,1149,152,Near Miss,Low,Process Area A,0
3915,20191113,1859,173,Spill,Medium,Utilities Area,396
3916,20221106,2981,39,Spill,Medium,Storage Area,85
3917,20191026,1367,78,Medical Treatment Case,Medium,Storage Area,351
3918,20210325,2043,26,Equipment Damage,Medium,Flare Area,105
3919,20190407,1010,4,Fire,Critical,Admin Block,379
3920,20190917,7,51,Lost Time Injury,High,Admin Block,289
3921,20231106,799,239,Environmental Release,High,Workshop,80
3922,20231128,2247,39,Near Miss,Low,Control Room,0
3923,20190211,1825,58,Process Leak,High,Workshop,455
3924,20211116,1440,290,Equipment Damage,Medium,Marine Jetty,415
3925,20190720,780,41,Contractor Incident,Medium,Utilities Area,162
3926,20221008,763,275,Fire,Critical,Storage Area,282
3927,20210126,75,73,First Aid Case,Low,Workshop,0
3928,20231205,1752,87,Environmental Release,High,Storage Area,464
3929,20200808,2277,256,Medical Treatment Case,Medium,Marine Jetty,134
3930,20220118,2922,248,Medical Treatment Case,Medium,Admin Block,162
3931,20190214,1120,279,Near Miss,Low,Workshop,0
3932,20230310,2213,143,Fire,Critical,Utilities Area,308
3933,20221007,2107,297,Process Leak,High,Process Area B,139
3934,20240711,2663,229,First Aid Case,Low,Control Room,0
3935,20201027,1834,199,First Aid Case,Low,Process Area A,0
3936,20210419,1307,181,Medical Treatment Case,Medium,Flare Area,136
3937,20200215,446,177,Medical Treatment Case,Medium,Storage Area,128
3938,20210421,1546,67,Spill,Medium,Utilities Area,115
3939,20230705,570,231,Near Miss,Low,Utilities Area,0
3940,20210605,2396,1,Medical Treatment Case,Medium,Storage Area,156
3941,20211004,1470,236,Medical Treatment Case,Medium,Workshop,45
3942,20210723,2346,111,Medical Treatment Case,Medium,Workshop,305
3943,20200111,19,174,Spill,Medium,Admin Block,174
3944,20230509,1408,203,Process Leak,High,Utilities Area,59
3945,20230318,1771,149,Contractor Incident,Medium,Marine Jetty,42
3946,20190219,996,122,Contractor Incident,Medium,Process Area A,248
3947,20200209,1759,62,Near Miss,Low,Admin Block,0
3948,20220313,1476,89,Environmental Release,High,Admin Block,203
3949,20190106,1547,144,First Aid Case,Low,Process Area B,0
3950,20200928,2245,48,Spill,Medium,Process Area A,130
3951,20190207,1461,261,Spill,Medium,Storage Area,197
3952,20220721,1905,117,Medical Treatment Case,Medium,Utilities Area,345
3953,20231111,640,221,Spill,Medium,Process Area B,391
3954,20230423,306,36,Medical Treatment Case,Medium,Control Room,90
3955,20191224,828,23,Fire,Critical,Process Area A,221
3956,20191012,2839,118,Process Leak,High,Process Area A,5
3957,20230814,2769,67,Fire,Critical,Control Room,117
3958,20191116,2239,180,Spill,Medium,Process Area A,86
3959,20240306,2765,313,First Aid Case,Low,Storage Area,0
3960,20240413,641,280,Equipment Damage,Medium,Control Room,239
3961,20200619,2365,334,Spill,Medium,Marine Jetty,300
3962,20200414,2396,239,Lost Time Injury,High,Workshop,121
3963,20210222,1855,252,Equipment Damage,Medium,Flare Area,95
3964,20190511,195,196,Environmental Release,High,Process Area A,182
3965,20200117,1709,162,Environmental Release,High,Process Area A,344
3966,20200226,945,31,Medical Treatment Case,Medium,Process Area B,264
3967,20190416,2688,138,Contractor Incident,Medium,Utilities Area,83
3968,20210822,285,204,Process Leak,High,Marine Jetty,236
3969,20230616,800,229,Lost Time Injury,High,Utilities Area,309
3970,20190221,203,169,Environmental Release,High,Process Area A,477
3971,20200122,2765,65,Equipment Damage,Medium,Control Room,418
3972,20220907,1553,139,Fire,Critical,Flare Area,337
3973,20190113,810,197,Fire,Critical,Process Area B,139
3974,20230723,1716,110,Fire,Critical,Utilities Area,353
3975,20190218,668,16,Equipment Damage,Medium,Marine Jetty,211
3976,20240510,374,275,Contractor Incident,Medium,Utilities Area,262
3977,20220214,2361,221,Process Leak,High,Marine Jetty,180
3978,20210330,47,15,Spill,Medium,Admin Block,120
3979,20210417,1052,335,Lost Time Injury,High,Marine Jetty,412
3980,20240814,80,280,Medical Treatment Case,Medium,Process Area A,270
3981,20220606,1162,31,Near Miss,Low,Control Room,0
3982,20221007,2556,256,Medical Treatment Case,Medium,Workshop,346
3983,20231202,2225,308,Contractor Incident,Medium,Process Area A,100
3984,20211229,1325,209,Process Leak,High,Storage Area,460
3985,20221124,1543,309,Contractor Incident,Medium,Admin Block,283
3986,20220403,2319,227,Environmental Release,High,Storage Area,58
3987,20241010,2,89,First Aid Case,Low,Admin Block,0
3988,20220926,1604,112,Near Miss,Low,Flare Area,0
3989,20220627,2896,122,Near Miss,Low,Process Area B,0
3990,20210612,2361,68,Medical Treatment Case,Medium,Control Room,370
3991,20210607,3000,276,Lost Time Injury,High,Workshop,75
3992,20190502,873,144,First Aid Case,Low,Admin Block,0
3993,20190228,2432,65,Environmental Release,High,Marine Jetty,335
3994,20231017,123,264,First Aid Case,Low,Flare Area,0
3995,20221111,1559,272,Equipment Damage,Medium,Control Room,446
3996,20211103,1078,70,Process Leak,High,Process Area A,369
3997,20230105,1862,290,First Aid Case,Low,Workshop,0
3998,20190814,2314,72,Lost Time Injury,High,Utilities Area,225
3999,20200522,642,75,Environmental Release,High,Control Room,202
4000,20190402,722,138,Medical Treatment Case,Medium,Control Room,218
4001,20231104,438,227,First Aid Case,Low,Process Area A,0
4002,20230428,1461,95,Lost Time Injury,High,Workshop,129
4003,20240315,2616,197,Near Miss,Low,Admin Block,0
4004,20210920,2055,228,Process Leak,High,Admin Block,164
4005,20200822,2451,132,Near Miss,Low,Marine Jetty,0
4006,20231021,2545,46,Near Miss,Low,Storage Area,0
4007,20220314,2921,121,Contractor Incident,Medium,Flare Area,16
4008,20190131,209,326,Medical Treatment Case,Medium,Process Area A,249
4009,20211119,1974,101,Contractor Incident,Medium,Utilities Area,256
4010,20241128,2510,161,Equipment Damage,Medium,Admin Block,159
4011,20230623,664,25,First Aid Case,Low,Storage Area,0
4012,20210529,2420,67,Contractor Incident,Medium,Flare Area,468
4013,20190329,308,35,Medical Treatment Case,Medium,Workshop,257
4014,20221220,790,205,Spill,Medium,Marine Jetty,456
4015,20210321,458,69,Fire,Critical,Storage Area,385
4016,20230621,178,294,Lost Time Injury,High,Marine Jetty,322
4017,20220123,45,277,Environmental Release,High,Storage Area,262
4018,20231129,1736,330,Process Leak,High,Flare Area,422
4019,20220101,2546,182,Medical Treatment Case,Medium,Admin Block,66
4020,20210602,311,163,Fire,Critical,Control Room,345
4021,20210321,1514,335,Equipment Damage,Medium,Control Room,346
4022,20231011,2064,248,Equipment Damage,Medium,Utilities Area,11
4023,20200512,2629,297,Spill,Medium,Utilities Area,216
4024,20191002,1364,174,Environmental Release,High,Control Room,231
4025,20210911,2257,269,Lost Time Injury,High,Process Area B,92
4026,20210820,922,108,Lost Time Injury,High,Workshop,345
4027,20190101,1568,103,Lost Time Injury,High,Admin Block,466
4028,20220423,2087,242,Contractor Incident,Medium,Process Area A,82
4029,20230327,442,181,Contractor Incident,Medium,Marine Jetty,327
4030,20190218,2740,285,Environmental Release,High,Process Area A,149
4031,20240426,2163,168,Near Miss,Low,Process Area B,0
4032,20200211,1962,293,Fire,Critical,Admin Block,470
4033,20190530,2590,208,Medical Treatment Case,Medium,Process Area A,208
4034,20241227,2543,42,First Aid Case,Low,Storage Area,0
4035,20201109,1594,30,Lost Time Injury,High,Storage Area,346
4036,20190106,662,51,Contractor Incident,Medium,Process Area A,98
4037,20210716,1014,317,First Aid Case,Low,Control Room,0
4038,20191205,56,265,Lost Time Injury,High,Marine Jetty,403
4039,20230321,2151,125,First Aid Case,Low,Process Area B,0
4040,20200623,2120,43,Process Leak,High,Marine Jetty,392
4041,20210407,2500,202,Spill,Medium,Control Room,371
4042,20230210,2208,161,Near Miss,Low,Utilities Area,0
4043,20190522,660,168,Medical Treatment Case,Medium,Workshop,289
4044,20220729,1756,132,Process Leak,High,Process Area B,81
4045,20241202,659,142,Equipment Damage,Medium,Process Area A,107
4046,20240121,363,146,Medical Treatment Case,Medium,Process Area A,278
4047,20191231,1023,321,Spill,Medium,Control Room,433
4048,20241216,2263,260,Medical Treatment Case,Medium,Process Area A,181
4049,20211123,770,144,Near Miss,Low,Storage Area,0
4050,20230123,834,307,Medical Treatment Case,Medium,Utilities Area,366
4051,20231129,1533,160,Spill,Medium,Admin Block,40
4052,20211230,1430,296,Spill,Medium,Utilities Area,427
4053,20231205,1160,47,Spill,Medium,Process Area B,239
4054,20210902,2007,16,Equipment Damage,Medium,Process Area B,281
4055,20241119,616,216,Process Leak,High,Workshop,331
4056,20200326,1771,35,Lost Time Injury,High,Process Area B,144
4057,20240729,2571,70,Near Miss,Low,Process Area B,0
4058,20221205,1328,74,Lost Time Injury,High,Storage Area,401
4059,20230420,1334,37,Medical Treatment Case,Medium,Process Area A,243
4060,20190512,1273,196,Spill,Medium,Storage Area,210
4061,20210114,2623,292,Medical Treatment Case,Medium,Workshop,196
4062,20241105,1372,328,Process Leak,High,Control Room,246
4063,20220115,1384,188,Fire,Critical,Admin Block,129
4064,20220711,139,311,Equipment Damage,Medium,Admin Block,143
4065,20190906,2136,251,Near Miss,Low,Flare Area,0
4066,20240704,2088,183,Near Miss,Low,Utilities Area,0
4067,20200125,2938,299,Contractor Incident,Medium,Storage Area,402
4068,20220802,2645,140,Spill,Medium,Control Room,311
4069,20241227,1137,168,Process Leak,High,Storage Area,327
4070,20241225,2159,332,Contractor Incident,Medium,Process Area B,450
4071,20230909,874,239,Fire,Critical,Workshop,199
4072,20241102,1409,303,Environmental Release,High,Marine Jetty,238
4073,20190111,2044,263,Process Leak,High,Storage Area,422
4074,20241106,911,187,Lost Time Injury,High,Storage Area,341
4075,20210331,2308,129,Process Leak,High,Utilities Area,224
4076,20220807,977,121,Contractor Incident,Medium,Control Room,183
4077,20200307,1154,250,Fire,Critical,Process Area A,357
4078,20200731,1730,139,Medical Treatment Case,Medium,Control Room,75
4079,20240312,2119,112,Process Leak,High,Process Area A,343
4080,20220821,2752,326,Equipment Damage,Medium,Marine Jetty,18
4081,20190121,2279,12,Spill,Medium,Flare Area,148
4082,20230315,2601,60,Contractor Incident,Medium,Storage Area,399
4083,20240610,2769,51,Spill,Medium,Process Area A,158
4084,20230406,209,232,Fire,Critical,Utilities Area,204
4085,20190624,2699,250,Equipment Damage,Medium,Utilities Area,201
4086,20230627,2722,267,Process Leak,High,Marine Jetty,33
4087,20201103,397,142,Lost Time Injury,High,Admin Block,373
4088,20211012,2983,12,Environmental Release,High,Process Area A,84
4089,20230816,1862,63,Process Leak,High,Flare Area,157
4090,20241120,2465,310,Near Miss,Low,Workshop,0
4091,20220605,1353,83,Medical Treatment Case,Medium,Process Area A,142
4092,20240825,1666,235,Equipment Damage,Medium,Utilities Area,73
4093,20200119,2171,329,Process Leak,High,Utilities Area,331
4094,20221101,2570,53,Contractor Incident,Medium,Control Room,285
4095,20220215,86,105,Fire,Critical,Control Room,74
4096,20230101,1560,239,Medical Treatment Case,Medium,Process Area B,242
4097,20240714,1620,57,Spill,Medium,Marine Jetty,54
4098,20210430,816,85,Environmental Release,High,Control Room,67
4099,20220330,2934,171,Near Miss,Low,Storage Area,0
4100,20241214,279,105,Medical Treatment Case,Medium,Storage Area,325
4101,20230805,1633,316,Medical Treatment Case,Medium,Process Area B,354
4102,20240415,1563,151,Spill,Medium,Admin Block,312
4103,20230210,2850,308,Equipment Damage,Medium,Utilities Area,394
4104,20240912,1791,119,Lost Time Injury,High,Workshop,237
4105,20220528,908,118,Spill,Medium,Workshop,161
4106,20190820,2540,135,Fire,Critical,Utilities Area,222
4107,20220820,1179,75,Equipment Damage,Medium,Admin Block,298
4108,20200418,292,125,Spill,Medium,Process Area A,40
4109,20210421,1058,51,Medical Treatment Case,Medium,Control Room,7
4110,20210321,623,35,Fire,Critical,Workshop,320
4111,20220908,1846,23,Lost Time Injury,High,Storage Area,390
4112,20211112,533,16,Equipment Damage,Medium,Storage Area,294
4113,20221210,2765,327,Lost Time Injury,High,Admin Block,105
4114,20200307,879,315,Medical Treatment Case,Medium,Flare Area,21
4115,20201128,2030,243,Process Leak,High,Storage Area,297
4116,20190321,147,41,Fire,Critical,Control Room,145
4117,20231115,2840,113,Process Leak,High,Flare Area,153
4118,20230623,190,110,Equipment Damage,Medium,Storage Area,128
4119,20231019,319,122,Process Leak,High,Process Area B,94
4120,20210628,2575,176,Environmental Release,High,Storage Area,361
4121,20231120,98,301,Equipment Damage,Medium,Marine Jetty,268
4122,20210117,1158,315,Process Leak,High,Flare Area,93
4123,20210504,1323,151,First Aid Case,Low,Flare Area,0
4124,20230317,2225,154,Fire,Critical,Flare Area,353
4125,20241029,1385,290,Lost Time Injury,High,Process Area A,458
4126,20220712,53,283,Near Miss,Low,Storage Area,0
4127,20241216,1631,65,First Aid Case,Low,Process Area B,0
4128,20240405,236,24,Lost Time Injury,High,Marine Jetty,72
4129,20191119,2161,219,First Aid Case,Low,Flare Area,0
4130,20230804,590,317,Lost Time Injury,High,Control Room,297
4131,20240424,1290,188,Near Miss,Low,Process Area A,0
4132,20191213,745,176,Equipment Damage,Medium,Control Room,352
4133,20201001,2057,92,Equipment Damage,Medium,Control Room,478
4134,20210426,1189,232,Equipment Damage,Medium,Process Area B,298
4135,20191001,2311,35,Near Miss,Low,Process Area B,0
4136,20200504,1971,90,Lost Time Injury,High,Process Area B,164
4137,20221031,2599,222,First Aid Case,Low,Utilities Area,0
4138,20201111,2682,113,Equipment Damage,Medium,Process Area B,182
4139,20190309,2873,268,Near Miss,Low,Process Area A,0
4140,20200203,1731,26,Contractor Incident,Medium,Utilities Area,416
4141,20241012,1593,18,Process Leak,High,Utilities Area,433
4142,20240604,1810,117,First Aid Case,Low,Process Area B,0
4143,20201011,1868,325,Spill,Medium,Flare Area,31
4144,20200322,1183,302,First Aid Case,Low,Marine Jetty,0
4145,20230601,2985,287,First Aid Case,Low,Storage Area,0
4146,20200909,274,328,Lost Time Injury,High,Process Area A,219
4147,20190917,1936,283,Medical Treatment Case,Medium,Control Room,2
4148,20190529,2193,332,Equipment Damage,Medium,Control Room,91
4149,20220530,2420,197,Near Miss,Low,Control Room,0
4150,20220118,1849,114,Lost Time Injury,High,Process Area B,294
4151,20221028,183,279,Contractor Incident,Medium,Workshop,180
4152,20210830,451,21,Environmental Release,High,Utilities Area,242
4153,20220204,2389,187,Contractor Incident,Medium,Utilities Area,358
4154,20240109,1964,242,Process Leak,High,Utilities Area,356
4155,20220630,1725,277,Near Miss,Low,Flare Area,0
4156,20240529,1833,189,Spill,Medium,Process Area B,410
4157,20231031,299,253,Medical Treatment Case,Medium,Control Room,109
4158,20241203,1486,22,Equipment Damage,Medium,Flare Area,329
4159,20230901,722,281,Lost Time Injury,High,Admin Block,77
4160,20230225,538,188,Spill,Medium,Workshop,93
4161,20191030,732,81,Near Miss,Low,Process Area A,0
4162,20220418,885,324,Equipment Damage,Medium,Storage Area,117
4163,20240508,2019,254,Process Leak,High,Marine Jetty,81
4164,20220511,1103,102,Lost Time Injury,High,Marine Jetty,142
4165,20200321,2221,286,Medical Treatment Case,Medium,Marine Jetty,440
4166,20230919,1655,175,Lost Time Injury,High,Utilities Area,408
4167,20211009,2807,99,Contractor Incident,Medium,Marine Jetty,88
4168,20190110,1526,285,Contractor Incident,Medium,Workshop,172
4169,20220928,575,158,Medical Treatment Case,Medium,Workshop,125
4170,20220904,1954,32,Equipment Damage,Medium,Process Area B,355
4171,20191017,2683,302,Spill,Medium,Workshop,243
4172,20220215,416,55,Process Leak,High,Storage Area,43
4173,20221231,2543,121,Contractor Incident,Medium,Workshop,251
4174,20201031,343,46,Near Miss,Low,Admin Block,0
4175,20210602,973,127,Medical Treatment Case,Medium,Control Room,239
4176,20200506,1960,252,Process Leak,High,Process Area A,218
4177,20190519,1072,92,Contractor Incident,Medium,Storage Area,241
4178,20211112,2733,93,Environmental Release,High,Storage Area,185
4179,20231125,2072,321,First Aid Case,Low,Storage Area,0
4180,20211015,326,179,Contractor Incident,Medium,Flare Area,450
4181,20191102,344,55,Fire,Critical,Admin Block,349
4182,20210908,665,181,Equipment Damage,Medium,Storage Area,218
4183,20230625,664,204,Lost Time Injury,High,Process Area B,111
4184,20190201,959,16,Lost Time Injury,High,Storage Area,119
4185,20220328,2989,112,Fire,Critical,Marine Jetty,191
4186,20200616,330,73,Lost Time Injury,High,Process Area A,257
4187,20210310,269,326,Lost Time Injury,High,Storage Area,182
4188,20200410,1490,43,Fire,Critical,Control Room,110
4189,20230708,902,152,Contractor Incident,Medium,Process Area A,136
4190,20211225,2258,147,Environmental Release,High,Process Area A,207
4191,20211020,2991,106,Fire,Critical,Workshop,179
4192,20210906,1559,124,Medical Treatment Case,Medium,Marine Jetty,243
4193,20240122,1361,133,Contractor Incident,Medium,Process Area A,270
4194,20220904,1444,7,Environmental Release,High,Marine Jetty,5
4195,20200130,729,166,Process Leak,High,Marine Jetty,178
4196,20200629,348,56,Near Miss,Low,Process Area A,0
4197,20221221,894,283,Medical Treatment Case,Medium,Workshop,215
4198,20190907,1386,53,Near Miss,Low,Process Area B,0
4199,20200613,1929,317,Process Leak,High,Utilities Area,205
4200,20190116,511,92,Equipment Damage,Medium,Process Area A,420
4201,20190607,2941,273,Spill,Medium,Flare Area,109
4202,20240620,1457,179,Spill,Medium,Admin Block,291
4203,20231111,722,80,Contractor Incident,Medium,Process Area A,226
4204,20191102,1983,267,Near Miss,Low,Workshop,0
4205,20241224,1048,200,Process Leak,High,Storage Area,39
4206,20240407,1230,83,Lost Time Injury,High,Admin Block,65
4207,20241019,830,78,Medical Treatment Case,Medium,Marine Jetty,269
4208,20190907,523,279,Equipment Damage,Medium,Process Area B,214
4209,20200604,312,118,First Aid Case,Low,Process Area A,0
4210,20211228,587,247,Process Leak,High,Marine Jetty,128
4211,20201102,2706,122,Spill,Medium,Storage Area,460
4212,20190303,1020,216,Environmental Release,High,Workshop,3
4213,20210312,2385,306,Environmental Release,High,Flare Area,424
4214,20230829,2128,216,First Aid Case,Low,Control Room,0
4215,20230620,1462,293,Process Leak,High,Control Room,428
4216,20220313,960,229,Equipment Damage,Medium,Process Area B,395
4217,20241007,69,153,Fire,Critical,Process Area A,192
4218,20241005,2354,195,Spill,Medium,Process Area B,174
4219,20190924,2322,145,First Aid Case,Low,Admin Block,0
4220,20191026,102,166,Process Leak,High,Storage Area,466
4221,20190927,234,304,Fire,Critical,Control Room,5
4222,20220820,2049,139,Fire,Critical,Utilities Area,68
4223,20190701,2911,310,Lost Time Injury,High,Storage Area,269
4224,20221026,1678,47,Fire,Critical,Flare Area,99
4225,20220711,882,116,Contractor Incident,Medium,Utilities Area,2
4226,20200905,2161,79,Spill,Medium,Utilities Area,271
4227,20220728,2906,139,Contractor Incident,Medium,Control Room,82
4228,20200118,2094,117,Equipment Damage,Medium,Flare Area,299
4229,20190806,1137,294,Equipment Damage,Medium,Marine Jetty,375
4230,20230209,2196,115,Lost Time Injury,High,Control Room,199
4231,20200125,851,167,Fire,Critical,Flare Area,217
4232,20200121,2650,64,Environmental Release,High,Storage Area,105
4233,20210711,23,162,Environmental Release,High,Process Area B,57
4234,20190821,332,193,Spill,Medium,Flare Area,333
4235,20190806,643,126,Environmental Release,High,Process Area B,199
4236,20231018,1071,185,Spill,Medium,Process Area A,180
4237,20231229,1233,149,Lost Time Injury,High,Control Room,242
4238,20220429,1307,162,Lost Time Injury,High,Workshop,110
4239,20241001,1264,130,Environmental Release,High,Workshop,267
4240,20190718,95,19,Near Miss,Low,Admin Block,0
4241,20240228,459,319,Fire,Critical,Process Area A,408
4242,20200627,797,11,Fire,Critical,Marine Jetty,124
4243,20220712,321,274,Process Leak,High,Admin Block,475
4244,20221105,572,106,Contractor Incident,Medium,Flare Area,51
4245,20230210,377,76,Spill,Medium,Storage Area,479
4246,20201224,751,319,Lost Time Injury,High,Process Area A,117
4247,20221224,1914,231,Equipment Damage,Medium,Admin Block,126
4248,20211026,1251,208,Contractor Incident,Medium,Process Area B,185
4249,20191013,2176,206,Environmental Release,High,Process Area A,223
4250,20210610,1645,192,Lost Time Injury,High,Process Area A,93
4251,20200903,2708,57,Fire,Critical,Process Area B,281
4252,20241208,2724,285,Medical Treatment Case,Medium,Workshop,153
4253,20191015,1303,63,Equipment Damage,Medium,Control Room,8
4254,20230404,2633,310,First Aid Case,Low,Marine Jetty,0
4255,20190105,1029,122,Environmental Release,High,Workshop,55
4256,20200423,1468,12,Spill,Medium,Admin Block,261
4257,20191231,1156,264,Lost Time Injury,High,Utilities Area,407
4258,20230116,1147,233,Contractor Incident,Medium,Process Area A,331
4259,20200925,889,296,Near Miss,Low,Marine Jetty,0
4260,20240921,47,112,Spill,Medium,Control Room,121
4261,20191205,1223,270,Near Miss,Low,Marine Jetty,0
4262,20230815,2123,110,Spill,Medium,Admin Block,201
4263,20230202,2182,120,First Aid Case,Low,Marine Jetty,0
4264,20240205,1567,254,Spill,Medium,Process Area A,32
4265,20191117,866,1,Near Miss,Low,Storage Area,0
4266,20200906,1100,1,Fire,Critical,Utilities Area,17
4267,20231229,17,74,Fire,Critical,Utilities Area,20
4268,20230307,1274,83,Spill,Medium,Process Area A,317
4269,20220520,920,111,First Aid Case,Low,Workshop,0
4270,20190210,1045,9,Medical Treatment Case,Medium,Admin Block,161
4271,20200706,1693,202,Fire,Critical,Utilities Area,44
4272,20230403,2476,41,Spill,Medium,Process Area B,4
4273,20211215,1450,289,Near Miss,Low,Storage Area,0
4274,20210512,2812,142,Environmental Release,High,Storage Area,86
4275,20190922,1374,199,Spill,Medium,Control Room,303
4276,20190520,2749,133,Process Leak,High,Process Area B,117
4277,20190316,1639,264,Environmental Release,High,Process Area B,135
4278,20230926,2035,335,First Aid Case,Low,Admin Block,0
4279,20240123,2335,100,Spill,Medium,Process Area A,109
4280,20220121,2676,2,Lost Time Injury,High,Workshop,15
4281,20221215,2251,228,Equipment Damage,Medium,Flare Area,50
4282,20221027,1060,47,Spill,Medium,Flare Area,323
4283,20240909,2500,129,Near Miss,Low,Admin Block,0
4284,20231010,1938,261,Medical Treatment Case,Medium,Admin Block,213
4285,20200226,2091,77,Medical Treatment Case,Medium,Control Room,219
4286,20220308,190,158,Environmental Release,High,Flare Area,156
4287,20200406,1306,136,Near Miss,Low,Flare Area,0
4288,20220613,1229,60,First Aid Case,Low,Marine Jetty,0
4289,20200427,606,260,First Aid Case,Low,Process Area B,0
4290,20230703,648,193,First Aid Case,Low,Storage Area,0
4291,20220128,293,312,Fire,Critical,Flare Area,235
4292,20191202,142,332,Lost Time Injury,High,Marine Jetty,26
4293,20230401,1293,298,Environmental Release,High,Storage Area,62
